timestamp,bus,can_id,payload
1780772881.037786,vcan0,60C,01
1780772881.042840,vcan0,606,00
1780772881.047947,vcan0,60C,01
1780772881.058071,vcan0,60C,01
1780772881.068207,vcan0,60C,01
1780772881.078358,vcan0,60C,01
1780772881.088494,vcan0,60C,01
1780772881.098612,vcan0,60C,01
1780772881.108733,vcan0,60C,01
1780772881.118848,vcan0,60C,01
1780772881.122865,vcan0,600,00000000
1780772881.122893,vcan0,601,00000000
1780772881.122915,vcan0,602,7F000000
1780772881.128960,vcan0,60C,01
1780772881.139074,vcan0,60C,01
1780772881.149203,vcan0,60C,01
1780772881.159333,vcan0,60C,01
1780772881.169457,vcan0,60C,01
1780772881.179585,vcan0,60C,01
1780772881.189696,vcan0,60C,01
1780772881.199820,vcan0,60C,01
1780772881.209957,vcan0,60C,01
1780772881.220097,vcan0,60C,01
1780772881.230241,vcan0,60C,01
1780772881.240382,vcan0,60C,01
1780772881.250521,vcan0,60C,01
1780772881.255629,vcan0,600,00000000
1780772881.255680,vcan0,601,00000000
1780772881.255711,vcan0,602,7F000000
1780772881.255740,vcan0,603,00
1780772881.255768,vcan0,604,00
1780772881.255793,vcan0,607,01000000
1780772881.260759,vcan0,60C,01
1780772881.271028,vcan0,60C,01
1780772881.281245,vcan0,60C,01
1780772881.291432,vcan0,60C,01
1780772881.301638,vcan0,60C,01
1780772881.311823,vcan0,60C,01
1780772881.321989,vcan0,60C,01
1780772881.332169,vcan0,60C,01
1780772881.342303,vcan0,60C,01
1780772881.352413,vcan0,60C,01
1780772881.362516,vcan0,60C,01
1780772881.372610,vcan0,60C,01
1780772881.382702,vcan0,60C,01
1780772881.392796,vcan0,60C,01
1780772881.402894,vcan0,60C,01
1780772881.412996,vcan0,60C,01
1780772881.423090,vcan0,60C,01
1780772881.433194,vcan0,60C,01
1780772881.443315,vcan0,60C,01
1780772881.453420,vcan0,60C,01
1780772881.461327,vcan0,600,00000000
1780772881.461356,vcan0,601,00000000
1780772881.461377,vcan0,602,7F000000
1780772881.461396,vcan0,603,00
1780772881.461413,vcan0,604,00
1780772881.461430,vcan0,607,01000000
1780772881.463528,vcan0,60C,01
1780772881.473723,vcan0,60C,01
1780772881.484008,vcan0,60C,01
1780772881.494284,vcan0,60C,01
1780772881.504459,vcan0,60C,01
1780772881.514690,vcan0,60C,01
1780772881.524888,vcan0,60C,01
1780772881.535041,vcan0,60C,01
1780772881.545164,vcan0,60C,01
1780772881.555282,vcan0,60C,01
1780772881.565382,vcan0,60C,01
1780772881.575480,vcan0,60C,01
1780772881.585579,vcan0,60C,01
1780772881.595696,vcan0,60C,01
1780772881.605801,vcan0,60C,01
1780772881.615907,vcan0,60C,01
1780772881.626022,vcan0,60C,01
1780772881.636134,vcan0,60C,01
1780772881.646241,vcan0,60C,01
1780772881.656347,vcan0,60C,01
1780772881.659756,vcan0,600,00000000
1780772881.659814,vcan0,601,00000000
1780772881.659849,vcan0,602,7F000000
1780772881.659890,vcan0,606,00
1780772881.666606,vcan0,60C,01
1780772881.674936,vcan0,603,00
1780772881.674974,vcan0,604,00
1780772881.674996,vcan0,607,01000000
1780772881.677019,vcan0,60C,01
1780772881.687245,vcan0,60C,01
1780772881.697456,vcan0,60C,01
1780772881.707651,vcan0,60C,01
1780772881.717835,vcan0,60C,01
1780772881.727968,vcan0,60C,01
1780772881.738139,vcan0,60C,01
1780772881.748320,vcan0,60C,01
1780772881.758473,vcan0,60C,01
1780772881.768607,vcan0,60C,01
1780772881.770867,vcan0,600,00000000
1780772881.770898,vcan0,601,00000000
1780772881.770926,vcan0,602,7F000000
1780772881.778751,vcan0,60C,01
1780772881.788886,vcan0,60C,01
1780772881.798998,vcan0,60C,01
1780772881.809073,vcan0,60C,01
1780772881.819170,vcan0,60C,01
1780772881.829262,vcan0,60C,01
1780772881.839356,vcan0,60C,01
1780772881.849481,vcan0,60C,01
1780772881.859611,vcan0,60C,01
1780772881.869718,vcan0,60C,01
1780772881.879842,vcan0,60C,01
1780772881.889952,vcan0,60C,01
1780772881.900058,vcan0,60C,01
1780772881.910198,vcan0,60C,01
1780772881.910272,vcan0,600,00000000
1780772881.910332,vcan0,601,00000000
1780772881.910376,vcan0,602,7F000000
1780772881.910413,vcan0,603,00
1780772881.910445,vcan0,604,00
1780772881.910483,vcan0,607,01000000
1780772881.920508,vcan0,60C,01
1780772881.930740,vcan0,60C,01
1780772881.940918,vcan0,60C,01
1780772881.951122,vcan0,60C,01
1780772881.961306,vcan0,60C,01
1780772881.971420,vcan0,60C,01
1780772881.981531,vcan0,60C,01
1780772881.991661,vcan0,60C,01
1780772882.001784,vcan0,60C,01
1780772882.011891,vcan0,60C,01
1780772882.022017,vcan0,60C,01
1780772882.032128,vcan0,60C,01
1780772882.042244,vcan0,60C,01
1780772882.052372,vcan0,60C,01
1780772882.062517,vcan0,60C,01
1780772882.072647,vcan0,60C,01
1780772882.082762,vcan0,60C,01
1780772882.092889,vcan0,60C,01
1780772882.103014,vcan0,60C,01
1780772882.113146,vcan0,60C,01
1780772882.117056,vcan0,600,00000000
1780772882.117109,vcan0,601,00000000
1780772882.117166,vcan0,602,7F000000
1780772882.117200,vcan0,603,00
1780772882.117227,vcan0,604,00
1780772882.117255,vcan0,607,01000000
1780772882.123307,vcan0,60C,01
1780772882.133550,vcan0,60C,01
1780772882.143797,vcan0,60C,01
1780772882.153979,vcan0,60C,01
1780772882.164169,vcan0,60C,01
1780772882.164841,vcan0,606,00
1780772882.174345,vcan0,60C,01
1780772882.184512,vcan0,60C,01
1780772882.194673,vcan0,60C,01
1780772882.204818,vcan0,60C,01
1780772882.214980,vcan0,60C,01
1780772882.225100,vcan0,60C,01
1780772882.228813,vcan0,600,00000000
1780772882.228844,vcan0,601,00000000
1780772882.228865,vcan0,602,7F000000
1780772882.235226,vcan0,60C,01
1780772882.245351,vcan0,60C,01
1780772882.255469,vcan0,60C,01
1780772882.265597,vcan0,60C,01
1780772882.275712,vcan0,60C,01
1780772882.285850,vcan0,60C,01
1780772882.295975,vcan0,60C,01
1780772882.306100,vcan0,60C,01
1780772882.316243,vcan0,60C,01
1780772882.326370,vcan0,60C,01
1780772882.336475,vcan0,60C,01
1780772882.346601,vcan0,60C,01
1780772882.356729,vcan0,60C,01
1780772882.366839,vcan0,60C,01
1780772882.375790,vcan0,600,00000000
1780772882.375829,vcan0,601,00000000
1780772882.375863,vcan0,602,7F000000
1780772882.375892,vcan0,603,00
1780772882.375921,vcan0,604,00
1780772882.375943,vcan0,607,01000000
1780772882.376971,vcan0,60C,01
1780772882.387177,vcan0,60C,01
1780772882.397369,vcan0,60C,01
1780772882.407535,vcan0,60C,01
1780772882.417695,vcan0,60C,01
1780772882.427855,vcan0,60C,01
1780772882.437997,vcan0,60C,01
1780772882.448099,vcan0,60C,01
1780772882.458193,vcan0,60C,01
1780772882.468290,vcan0,60C,01
1780772882.478423,vcan0,60C,01
1780772882.488550,vcan0,60C,01
1780772882.498660,vcan0,60C,01
1780772882.508767,vcan0,60C,01
1780772882.518889,vcan0,60C,01
1780772882.529016,vcan0,60C,01
1780772882.539118,vcan0,60C,01
1780772882.549226,vcan0,60C,01
1780772882.559341,vcan0,60C,01
1780772882.569452,vcan0,60C,01
1780772882.579574,vcan0,60C,01
1780772882.586202,vcan0,600,00000000
1780772882.586245,vcan0,601,00000000
1780772882.586276,vcan0,602,7F000000
1780772882.586302,vcan0,603,00
1780772882.586323,vcan0,604,00
1780772882.586352,vcan0,607,01000000
1780772882.589879,vcan0,60C,01
1780772882.600117,vcan0,60C,01
1780772882.610333,vcan0,60C,01
1780772882.620517,vcan0,60C,01
1780772882.630706,vcan0,60C,01
1780772882.640840,vcan0,60C,01
1780772882.650930,vcan0,60C,01
1780772882.661032,vcan0,60C,01
1780772882.671140,vcan0,60C,01
1780772882.681255,vcan0,60C,01
1780772882.691361,vcan0,60C,01
1780772882.701460,vcan0,60C,01
1780772882.711567,vcan0,60C,01
1780772882.721682,vcan0,60C,01
1780772882.731795,vcan0,60C,01
1780772882.741908,vcan0,60C,01
1780772882.752014,vcan0,60C,01
1780772882.762139,vcan0,60C,01
1780772882.769207,vcan0,600,00000000
1780772882.769254,vcan0,601,00000000
1780772882.769293,vcan0,602,7F000000
1780772882.769332,vcan0,606,00
1780772882.772343,vcan0,60C,01
1780772882.782570,vcan0,60C,01
1780772882.792843,vcan0,60C,01
1780772882.800844,vcan0,603,00
1780772882.800881,vcan0,604,00
1780772882.800903,vcan0,607,01000000
1780772882.803081,vcan0,60C,01
1780772882.813267,vcan0,60C,01
1780772882.823450,vcan0,60C,01
1780772882.833640,vcan0,60C,01
1780772882.843796,vcan0,60C,01
1780772882.853957,vcan0,60C,01
1780772882.864166,vcan0,60C,01
1780772882.874353,vcan0,60C,01
1780772882.880927,vcan0,600,00000000
1780772882.880960,vcan0,601,00000000
1780772882.880982,vcan0,602,7F000000
1780772882.884514,vcan0,60C,01
1780772882.894643,vcan0,60C,01
1780772882.904775,vcan0,60C,01
1780772882.914884,vcan0,60C,01
1780772882.924984,vcan0,60C,01
1780772882.935084,vcan0,60C,01
1780772882.945187,vcan0,60C,01
1780772882.955288,vcan0,60C,01
1780772882.965391,vcan0,60C,01
1780772882.975492,vcan0,60C,01
1780772882.985589,vcan0,60C,01
1780772882.995687,vcan0,60C,01
1780772883.005813,vcan0,60C,01
1780772883.015936,vcan0,60C,01
1780772883.026059,vcan0,60C,01
1780772883.030590,vcan0,600,00000000
1780772883.030636,vcan0,601,00000000
1780772883.030672,vcan0,602,7F000000
1780772883.030704,vcan0,603,00
1780772883.030734,vcan0,604,00
1780772883.030768,vcan0,607,01000000
1780772883.036313,vcan0,60C,01
1780772883.046534,vcan0,60C,01
1780772883.056768,vcan0,60C,01
1780772883.066974,vcan0,60C,01
1780772883.077180,vcan0,60C,01
1780772883.087364,vcan0,60C,01
1780772883.097541,vcan0,60C,01
1780772883.107702,vcan0,60C,01
1780772883.117838,vcan0,60C,01
1780772883.127936,vcan0,60C,01
1780772883.138054,vcan0,60C,01
1780772883.148176,vcan0,60C,01
1780772883.158302,vcan0,60C,01
1780772883.168429,vcan0,60C,01
1780772883.178572,vcan0,60C,01
1780772883.188718,vcan0,60C,01
1780772883.198839,vcan0,60C,01
1780772883.208932,vcan0,60C,01
1780772883.219029,vcan0,60C,01
1780772883.229162,vcan0,60C,01
1780772883.239305,vcan0,60C,01
1780772883.243351,vcan0,600,00000000
1780772883.243417,vcan0,601,00000000
1780772883.243453,vcan0,602,7F000000
1780772883.243485,vcan0,603,00
1780772883.243517,vcan0,604,00
1780772883.243551,vcan0,607,01000000
1780772883.249564,vcan0,60C,01
1780772883.259957,vcan0,60C,01
1780772883.270235,vcan0,60C,01
1780772883.274857,vcan0,606,00
1780772883.280428,vcan0,60C,01
1780772883.290609,vcan0,60C,01
1780772883.300783,vcan0,60C,01
1780772883.310986,vcan0,60C,01
1780772883.321169,vcan0,60C,01
1780772883.331331,vcan0,60C,01
1780772883.341493,vcan0,60C,01
1780772883.351629,vcan0,60C,01
1780772883.355901,vcan0,600,00000000
1780772883.355945,vcan0,601,00000000
1780772883.355968,vcan0,602,7F000000
1780772883.361747,vcan0,60C,01
1780772883.371857,vcan0,60C,01
1780772883.381933,vcan0,60C,01
1780772883.392037,vcan0,60C,01
1780772883.402135,vcan0,60C,01
1780772883.412245,vcan0,60C,01
1780772883.422358,vcan0,60C,01
1780772883.432470,vcan0,60C,01
1780772883.442564,vcan0,60C,01
1780772883.452660,vcan0,60C,01
1780772883.462762,vcan0,60C,01
1780772883.472897,vcan0,60C,01
1780772883.483014,vcan0,60C,01
1780772883.493119,vcan0,60C,01
1780772883.499102,vcan0,600,00000000
1780772883.499145,vcan0,601,00000000
1780772883.499177,vcan0,602,7F000000
1780772883.499209,vcan0,603,00
1780772883.499241,vcan0,604,00
1780772883.499272,vcan0,607,01000000
1780772883.503339,vcan0,60C,01
1780772883.513657,vcan0,60C,01
1780772883.523907,vcan0,60C,01
1780772883.534141,vcan0,60C,01
1780772883.544325,vcan0,60C,01
1780772883.554541,vcan0,60C,01
1780772883.564748,vcan0,60C,01
1780772883.574900,vcan0,60C,01
1780772883.585051,vcan0,60C,01
1780772883.595197,vcan0,60C,01
1780772883.605320,vcan0,60C,01
1780772883.615425,vcan0,60C,01
1780772883.625548,vcan0,60C,01
1780772883.635662,vcan0,60C,01
1780772883.645762,vcan0,60C,01
1780772883.655865,vcan0,60C,01
1780772883.665940,vcan0,60C,01
1780772883.676057,vcan0,60C,01
1780772883.686172,vcan0,60C,01
1780772883.696286,vcan0,60C,01
1780772883.706401,vcan0,60C,01
1780772883.716508,vcan0,60C,01
1780772883.720424,vcan0,600,00000000
1780772883.720460,vcan0,601,00000000
1780772883.720487,vcan0,602,7F000000
1780772883.720511,vcan0,603,00
1780772883.720533,vcan0,604,00
1780772883.720559,vcan0,607,01000000
1780772883.726750,vcan0,60C,01
1780772883.737010,vcan0,60C,01
1780772883.747182,vcan0,60C,01
1780772883.757323,vcan0,60C,01
1780772883.767454,vcan0,60C,01
1780772883.777574,vcan0,60C,01
1780772883.787683,vcan0,60C,01
1780772883.797791,vcan0,60C,01
1780772883.807908,vcan0,60C,01
1780772883.818018,vcan0,60C,01
1780772883.828118,vcan0,60C,01
1780772883.838227,vcan0,60C,01
1780772883.848355,vcan0,60C,01
1780772883.858503,vcan0,60C,01
1780772883.868652,vcan0,60C,01
1780772883.878802,vcan0,60C,01
1780772883.888952,vcan0,60C,01
1780772883.899094,vcan0,60C,01
1780772883.907388,vcan0,600,66000000
1780772883.907426,vcan0,601,00000000
1780772883.907457,vcan0,602,72000000
1780772883.907494,vcan0,606,00
1780772883.909331,vcan0,60C,01
1780772883.919705,vcan0,60C,01
1780772883.923151,vcan0,603,00
1780772883.923198,vcan0,604,00
1780772883.923229,vcan0,607,01000000
1780772883.929964,vcan0,60C,01
1780772883.940111,vcan0,60C,01
1780772883.950239,vcan0,60C,01
1780772883.960375,vcan0,60C,01
1780772883.970491,vcan0,60C,01
1780772883.980600,vcan0,60C,01
1780772883.990736,vcan0,60C,01
1780772884.000879,vcan0,60C,01
1780772884.011015,vcan0,60C,01
1780772884.018850,vcan0,600,FF000000
1780772884.018885,vcan0,601,00000000
1780772884.018908,vcan0,602,72000000
1780772884.021146,vcan0,60C,01
1780772884.031258,vcan0,60C,01
1780772884.041363,vcan0,60C,01
1780772884.051474,vcan0,60C,01
1780772884.061571,vcan0,60C,01
1780772884.071669,vcan0,60C,01
1780772884.081767,vcan0,60C,01
1780772884.091871,vcan0,60C,01
1780772884.101994,vcan0,60C,01
1780772884.112099,vcan0,60C,01
1780772884.122191,vcan0,60C,01
1780772884.132292,vcan0,60C,01
1780772884.142397,vcan0,60C,01
1780772884.152484,vcan0,60C,01
1780772884.154433,vcan0,600,FF000000
1780772884.154472,vcan0,601,00000000
1780772884.154506,vcan0,602,65000000
1780772884.154540,vcan0,603,00
1780772884.154569,vcan0,604,00
1780772884.154598,vcan0,607,01000000
1780772884.162722,vcan0,60C,01
1780772884.172973,vcan0,60C,01
1780772884.183117,vcan0,60C,01
1780772884.193280,vcan0,60C,01
1780772884.203432,vcan0,60C,01
1780772884.213552,vcan0,60C,01
1780772884.223662,vcan0,60C,01
1780772884.233771,vcan0,60C,01
1780772884.243877,vcan0,60C,01
1780772884.253928,vcan0,60C,01
1780772884.264024,vcan0,60C,01
1780772884.274077,vcan0,60C,01
1780772884.284179,vcan0,60C,01
1780772884.294285,vcan0,60C,01
1780772884.304393,vcan0,60C,01
1780772884.314489,vcan0,60C,01
1780772884.324586,vcan0,60C,01
1780772884.334687,vcan0,60C,01
1780772884.344791,vcan0,60C,01
1780772884.354888,vcan0,60C,01
1780772884.364298,vcan0,600,FF000000
1780772884.364347,vcan0,601,00000000
1780772884.364379,vcan0,602,59000000
1780772884.364409,vcan0,603,00
1780772884.364433,vcan0,604,00
1780772884.364455,vcan0,607,01000000
1780772884.365018,vcan0,60C,01
1780772884.375277,vcan0,60C,01
1780772884.385522,vcan0,60C,01
1780772884.395680,vcan0,60C,01
1780772884.405823,vcan0,60C,01
1780772884.411833,vcan0,606,00
1780772884.415990,vcan0,60C,01
1780772884.426150,vcan0,60C,01
1780772884.436295,vcan0,60C,01
1780772884.446425,vcan0,60C,01
1780772884.456561,vcan0,60C,01
1780772884.466689,vcan0,60C,01
1780772884.474879,vcan0,600,FF000000
1780772884.474914,vcan0,601,00000000
1780772884.474937,vcan0,602,4C000000
1780772884.476816,vcan0,60C,01
1780772884.486930,vcan0,60C,01
1780772884.497048,vcan0,60C,01
1780772884.507169,vcan0,60C,01
1780772884.517269,vcan0,60C,01
1780772884.527361,vcan0,60C,01
1780772884.537481,vcan0,60C,01
1780772884.547602,vcan0,60C,01
1780772884.557699,vcan0,60C,01
1780772884.567827,vcan0,60C,01
1780772884.577969,vcan0,60C,01
1780772884.588109,vcan0,60C,01
1780772884.598254,vcan0,60C,01
1780772884.608386,vcan0,60C,01
1780772884.618514,vcan0,60C,01
1780772884.622209,vcan0,600,FF000000
1780772884.622252,vcan0,601,00000000
1780772884.622285,vcan0,602,3F000000
1780772884.622316,vcan0,603,00
1780772884.622345,vcan0,604,00
1780772884.622372,vcan0,607,01000000
1780772884.629020,vcan0,60C,01
1780772884.639254,vcan0,60C,01
1780772884.649463,vcan0,60C,01
1780772884.659653,vcan0,60C,01
1780772884.669818,vcan0,60C,01
1780772884.679957,vcan0,60C,01
1780772884.690077,vcan0,60C,01
1780772884.700179,vcan0,60C,01
1780772884.710273,vcan0,60C,01
1780772884.720371,vcan0,60C,01
1780772884.730472,vcan0,60C,01
1780772884.740577,vcan0,60C,01
1780772884.750694,vcan0,60C,01
1780772884.760804,vcan0,60C,01
1780772884.770897,vcan0,60C,01
1780772884.781004,vcan0,60C,01
1780772884.791109,vcan0,60C,01
1780772884.801214,vcan0,60C,01
1780772884.811325,vcan0,60C,01
1780772884.821429,vcan0,60C,01
1780772884.826644,vcan0,600,00000000
1780772884.826676,vcan0,601,00000000
1780772884.826696,vcan0,602,32000000
1780772884.826717,vcan0,603,00
1780772884.826735,vcan0,604,00
1780772884.826753,vcan0,607,01000000
1780772884.831586,vcan0,60C,01
1780772884.841842,vcan0,60C,01
1780772884.852097,vcan0,60C,01
1780772884.862262,vcan0,60C,01
1780772884.872391,vcan0,60C,01
1780772884.882506,vcan0,60C,01
1780772884.892607,vcan0,60C,01
1780772884.902721,vcan0,60C,01
1780772884.912841,vcan0,60C,01
1780772884.922950,vcan0,60C,01
1780772884.933065,vcan0,60C,01
1780772884.943172,vcan0,60C,01
1780772884.953297,vcan0,60C,01
1780772884.963420,vcan0,60C,01
1780772884.973522,vcan0,60C,01
1780772884.983640,vcan0,60C,01
1780772884.993741,vcan0,60C,01
1780772885.003844,vcan0,60C,01
1780772885.013942,vcan0,60C,01
1780772885.016891,vcan0,600,00000000
1780772885.016945,vcan0,601,00000000
1780772885.016975,vcan0,602,7F000000
1780772885.017007,vcan0,606,00
1780772885.024158,vcan0,60C,01
1780772885.033883,vcan0,603,00
1780772885.033923,vcan0,604,00
1780772885.033945,vcan0,607,01000000
1780772885.034400,vcan0,60C,01
1780772885.044570,vcan0,60C,01
1780772885.054712,vcan0,60C,01
1780772885.064856,vcan0,60C,01
1780772885.074973,vcan0,60C,01
1780772885.085132,vcan0,60C,01
1780772885.095275,vcan0,60C,01
1780772885.105448,vcan0,60C,01
1780772885.115609,vcan0,60C,01
1780772885.125754,vcan0,60C,01
1780772885.129879,vcan0,600,33000000
1780772885.129922,vcan0,601,00000000
1780772885.129948,vcan0,602,7F000000
1780772885.135904,vcan0,60C,01
1780772885.146052,vcan0,60C,01
1780772885.156171,vcan0,60C,01
1780772885.166280,vcan0,60C,01
1780772885.176390,vcan0,60C,01
1780772885.186497,vcan0,60C,01
1780772885.196604,vcan0,60C,01
1780772885.206710,vcan0,60C,01
1780772885.216817,vcan0,60C,01
1780772885.226921,vcan0,60C,01
1780772885.237066,vcan0,60C,01
1780772885.247202,vcan0,60C,01
1780772885.257321,vcan0,60C,01
1780772885.267452,vcan0,60C,01
1780772885.272425,vcan0,600,4C000000
1780772885.272460,vcan0,601,00000000
1780772885.272485,vcan0,602,7F000000
1780772885.272511,vcan0,603,00
1780772885.272532,vcan0,604,00
1780772885.272558,vcan0,607,01000000
1780772885.277668,vcan0,60C,01
1780772885.287928,vcan0,60C,01
1780772885.298106,vcan0,60C,01
1780772885.308290,vcan0,60C,01
1780772885.318504,vcan0,60C,01
1780772885.328658,vcan0,60C,01
1780772885.338769,vcan0,60C,01
1780772885.348893,vcan0,60C,01
1780772885.359015,vcan0,60C,01
1780772885.369143,vcan0,60C,01
1780772885.379291,vcan0,60C,01
1780772885.389428,vcan0,60C,01
1780772885.399550,vcan0,60C,01
1780772885.409684,vcan0,60C,01
1780772885.419832,vcan0,60C,01
1780772885.429981,vcan0,60C,01
1780772885.440117,vcan0,60C,01
1780772885.450250,vcan0,60C,01
1780772885.460376,vcan0,60C,01
1780772885.470484,vcan0,60C,01
1780772885.480591,vcan0,60C,01
1780772885.481314,vcan0,600,00000000
1780772885.481352,vcan0,601,00000000
1780772885.481377,vcan0,602,7F000000
1780772885.481401,vcan0,603,00
1780772885.481426,vcan0,604,00
1780772885.481453,vcan0,607,01000000
1780772885.490844,vcan0,60C,01
1780772885.501126,vcan0,60C,01
1780772885.511288,vcan0,60C,01
1780772885.521435,vcan0,60C,01
1780772885.528817,vcan0,606,00
1780772885.531620,vcan0,60C,01
1780772885.541805,vcan0,60C,01
1780772885.551970,vcan0,60C,01
1780772885.562128,vcan0,60C,01
1780772885.572288,vcan0,60C,01
1780772885.582434,vcan0,60C,01
1780772885.592586,vcan0,60C,01
1780772885.592962,vcan0,600,00000000
1780772885.592992,vcan0,601,00000000
1780772885.593015,vcan0,602,7F000000
1780772885.602730,vcan0,60C,01
1780772885.612839,vcan0,60C,01
1780772885.622934,vcan0,60C,01
1780772885.633035,vcan0,60C,01
1780772885.643136,vcan0,60C,01
1780772885.653235,vcan0,60C,01
1780772885.663328,vcan0,60C,01
1780772885.673419,vcan0,60C,01
1780772885.683514,vcan0,60C,01
1780772885.693610,vcan0,60C,01
1780772885.703719,vcan0,60C,01
1780772885.713818,vcan0,60C,01
1780772885.723913,vcan0,60C,01
1780772885.734038,vcan0,60C,01
